-3.184581453030175813e-01,-9.245775092083702296e-01,1.432271559865591626e-01,-8.498285932185486446e-01,-7.905066625169803185e-01,-5.243816973088303302e-01,-9.891711208393233479e-02,-1.406981939204296372e+00,9.228011948820247223e-02,4.620448722519823193e-01,-1.024050757529492151e+00,-4.419508914813351924e-02,9.272829756731221229e-01,1.099870304493221901e-01,6.131404432411736299e-02,-1.155073930449294739e+00,-7.365070213825862522e-02,2.910906497413838778e+00,-3.667452285818948443e-01,8.047212947573809672e-01,-6.262090138027712749e-01,-3.051979094719814434e-01,3.295237061260555267e-01,-3.219161572214180866e-01,4.183293677667695304e-02,1.432349197666717977e+00,2.457443850673765251e+00,-1.302725527458529653e+00,-7.910941803816070594e-01,-1.316450512629920577e-01,-5.459442157056542122e-01,-1.765554237324605813e-01,1.921859803165134328e-01,2.640224869051842060e-01,8.607694436555885995e-03,1.747948073030355154e+00,3.705938475196587367e-01,-1.306536795798694195e+00,-3.838105766072129332e-02,2.505270758478897464e-01,-1.197474572963851847e+00,-4.817525495853513529e-01,-4.040109780830036801e-01,-5.604139468269103697e-01,-1.903296399194702448e-01,9.793523336976450722e-01,4.255397506601903412e-01,2.153661768762864248e-01,6.359523489319715006e-01,4.395336633975618357e-01,-6.120172075476919549e-01,-1.562448777472316808e+00,1.402353681224329796e-01,-2.302533707338322300e-01,-4.878290378784514436e-01,1.301205912654455732e+00,6.509177872098315110e-01,-5.335623692970006271e-01,-7.443209012839852035e-01,-1.121049454223937980e+00,2.241973802859243747e+00,-8.377201255626789411e-01,9.190419711439068440e-01,4.628819600292291003e-01,-6.568528554173755363e-02,-1.240237966817804072e+00,-1.005467763102857043e-01,1.979791870088105088e-01,8.412175524811857930e-01,3.579120960700886145e-01,-1.872084479790855127e+00,-1.168620503362716612e+00,6.225284349841893050e-01,-9.664600115070397512e-01,-7.542778162970463773e-01,-1.292978344355650622e+00,3.061616144731674760e-01,-9.565021347088636938e-01,6.051886116444766817e-01,2.641926890347656709e+00,-7.361162099337588138e-01,-2.012867152038221974e+00,-1.077792416803413866e+00,-1.472316015884337581e+00,2.023452790105064292e+00,1.936962757242403563e-02,1.086971359487059141e+00,-1.348664529465618767e+00,1.314710460197344721e-01,3.203659134057469660e-02,-7.696929722338863300e-02,7.981761955908751593e-01,-1.213774304160228912e+00,2.010925633454248462e+00,-7.542795003700354384e-01,7.706006997255491209e-01,-4.549561586608875108e-01,3.071586647505050172e-01,1.016987968904727868e+00,-8.078200504109278590e-01,1.000000000000000000e+00
-8.476909783208718130e-01,6.116960050251969427e-01,8.988454744361046300e-01,1.201693315910175919e+00,2.226644896714955912e+00,1.146061604681196444e+00,-4.107585267944253715e-01,1.105625074337573510e+00,6.979039749657409697e-01,-6.165670996842600449e-01,-4.361960969671107580e-01,-2.721458237378629796e+00,1.924565634202675402e-01,2.021374829814527985e+00,8.062402662404624110e-01,2.821072970482800812e-01,1.263548259110376382e+00,1.060370590814498692e+00,-1.286683879440380540e+00,1.582389043274836204e+00,-3.927260053138051377e-01,-1.088020281034747461e+00,-1.861905404400476360e+00,-2.001028055524101568e+00,-1.672684618590271954e+00,2.430384069008258319e+00,1.011931715115889086e+00,3.062461547048444394e-02,-9.816303960825268904e-01,5.281128130673710119e-01,-8.593254883777597941e-01,-1.551546484887361688e+00,-9.372816868123678979e-01,8.560534625730615854e-01,1.119298827798913820e-01,-1.721908032245579867e-01,-2.262779462705866440e-01,3.199824620853985446e-01,2.320170781152500750e-01,-7.755314804309088039e-01,2.375631399771660213e-01,7.281686742082938979e-01,-7.446734072630355472e-01,-2.791392347220855719e+00,8.212179436222327711e-01,1.005077223792617547e+00,6.070701465587510226e-01,-1.507400240730498275e+00,1.012317090273827519e-01,2.517872891352330167e-01,4.104902873681844921e-01,2.070562278577958715e+00,-8.103667013028137411e-01,5.997440058738318092e-01,2.764623351728236478e-01,3.213823108262665040e-01,8.130568167440130889e-01,1.628959943546359979e+00,-3.136640844348771440e-01,-1.572400308198715069e-01,-1.103028176513567021e-01,-3.806535987727599490e-01,-1.083230504415272799e+00,9.756152402232592946e-01,-1.831540780262780999e+00,1.350350062787180894e-01,-9.142832368120114017e-01,3.374022587855284305e-01,6.738181259845354987e-01,5.233400593937100886e-01,1.331066220049796911e-01,-1.174047657327911498e+00,-7.487831322726291594e-01,1.253605838080245283e+00,1.042800996645834255e+00,-4.107956670463769333e-01,-1.920313242817351052e+00,1.290709864223771097e+00,1.860171736423348321e+00,4.670854661142619935e-01,-1.294745546270753778e+00,-6.666249962742321067e-01,-1.035963817378366958e+00,1.257882809240326472e+00,-1.871170018904143584e+00,-2.940731641413509290e-01,-3.202139006475803601e-02,5.508148924079566550e-02,-1.473562839180085460e+00,5.612979776224140682e-01,1.685353492050287505e+00,1.033745050262653425e-01,-7.916798167135004061e-01,-9.818508918929294005e-01,4.689820506736835926e-01,1.174232644172615192e+00,1.875776090099744442e+00,7.744017410975038151e-01,-2.850357340587954535e-01,-4.863577706774820375e-01,1.000000000000000000e+00
8.483398665270801553e-01,1.674459333468108768e-01,1.442325255327925326e+00,2.131889837263215015e-01,-2.070916427558755490e+00,-8.998653027012062378e-01,6.960154756364014816e-02,2.006683123975027405e-01,1.302521694888395254e-01,-2.127221462748907777e-01,1.512910176704974075e-01,-8.656033134240950777e-02,-1.494840476384160066e+00,-2.279206212341855498e-01,4.209372972792539414e-01,-1.109737861409990922e-01,1.471819086916793806e-01,6.862867150980095365e-01,2.009407203987287616e-01,1.916132684315020318e-01,-3.424476530588961287e-01,-2.013724702258015697e-01,2.514195097364220755e-01,1.991066993198575830e-01,-4.516437685728791895e-01,-2.631454386056362657e-02,4.577632989991287094e-01,8.625571715608031098e-02,-4.767528957911996712e-01,-9.737046805855315013e-02,3.167009245207544899e-01,9.228832543685061562e-01,-2.616479055907678930e-01,4.688507117075780273e-01,-1.766249524828787665e-01,5.442112208658126393e-01,1.241525487434128605e+00,-4.427991760376845942e-01,-3.077392640380020028e-01,-1.111464727287795995e+00,3.859342690039553603e-02,-1.068989076600668664e+00,1.267388442160921391e+00,2.343160568048493486e-01,1.133554853656325578e+00,5.016125314984010153e-01,1.276270523602090590e+00,-1.891348654916128691e+00,4.393602636603372580e-01,-7.085159269620191491e-01,-2.033968306327600395e-01,-8.705323906767189479e-01,1.012871840067030016e+00,2.164124293559978263e+00,8.532539571468394923e-01,2.873018475172580688e-01,8.723261032082722799e-02,9.472775301292079009e-01,-8.622431455972524861e-02,2.472899517093990251e+00,1.638301205182443487e+00,1.024712704813652842e+00,-1.473149213137684432e+00,-1.311431071709482366e+00,-1.995717871230524354e+00,-4.605592612596877689e-01,1.107835278636727816e+00,-1.651536775620383590e+00,-2.002848913841007938e+00,-1.255136155135029741e+00,3.125587437646404898e-01,-1.787065330144365916e-01,1.419343054753445577e+00,-5.760960492358428997e-01,-5.870554796974500888e-01,-2.559431423024016716e-01,3.542290196708671179e-01,5.099734698343401096e-01,2.294539894591091089e-01,-6.524792851664489302e-01,2.378865160211830254e+00,1.212979573071866074e-01,1.612056152273664722e+00,-1.557433947059717827e+00,-4.178722224677962060e-01,8.774501251555602011e-01,1.786399129179500334e-01,1.377352335965300156e+00,5.583446442982650249e-01,-5.189129905089024941e-01,1.567319004750487854e-01,1.176191305771951551e-01,-4.091685800145349883e-01,7.741490137919654346e-01,-2.825262219966515401e-02,6.156610319298110312e-01,1.751483109077075273e+00,1.084135254407278426e+00,-7.730455115283817180e-02,9.278990579122143867e-01,1.000000000000000000e+00
-1.391035514936582729e+00,9.399844970557654777e-01,3.180033426313573774e-01,-3.721835295031206137e-02,-1.063642432646511038e+00,7.650605832331224265e-01,-1.711256696032366964e+00,2.256482300154339926e-01,6.168944237612744574e-01,-1.059660711762432150e+00,8.489807875600535736e-01,-5.009498844049577009e-03,1.995421117696092872e-01,1.019785883737293730e+00,9.945237926635540349e-02,-3.523054022883992942e-01,-2.513170821190818582e+00,1.067959071151897144e-01,-1.456888675400492605e+00,-5.777233044110963167e-01,-8.942513658167611235e-02,-4.691854919545067615e-01,-9.652015747392000966e-01,1.141334915866146993e+00,-9.466377924346884853e-01,1.068324449495021922e+00,-2.287437424372519512e+00,8.895442667235223810e-01,-6.585149313762990175e-01,-8.665002989629581043e-01,1.072173300144700692e+00,2.152103397311591060e+00,1.476056055142126677e+00,-5.367086493371188149e-01,-1.080637209231205764e+00,3.864295742301299824e-02,-2.404009726698232985e-01,2.995978544118325093e+00,2.589067905401338243e-01,-6.385296990948929885e-01,7.847575397900694583e-01,-2.751757147442940310e-01,-1.620801171366117233e+00,1.156179946483145038e+00,-1.483136834484127364e+00,1.081373991266105783e+00,3.332801742736986594e-01,3.621465629612146686e-01,-4.837484192797173455e-01,1.533660955723996633e+00,7.067552855828478364e-01,7.886283654413661637e-01,-1.283546699917669232e+00,1.195293138551752676e+00,-2.875135487245117916e-01,1.206424012704715887e+00,2.173342116488319320e-01,-3.562176955049459193e-01,-5.450241489408742535e-01,-3.074943754476910374e-01,-1.820846281130945155e+00,-6.861161091594736305e-01,-1.323574652606054114e+00,-2.162757620784253820e+00,-1.082140472414553356e+00,-1.109547584796149122e+00,2.453572256476002522e+00,8.650654799485660851e-01,-1.175386019672842064e+00,9.552063485386006469e-01,4.377419944249361095e-01,2.351855305156979714e+00,-1.751609843109756648e+00,-4.362311067821179056e-01,1.898235694581513755e+00,1.639723853872350132e-02,1.579308383650795733e+00,-1.136838699361548910e+00,-5.650298071984218851e-01,-1.666653847239204511e+00,-9.613062597025211486e-01,-1.365901995081765685e+00,1.093390379861913564e+00,7.135944000461001968e-01,7.419625338257486158e-01,9.544549371364331458e-01,2.301066377232627858e+00,1.335298743735465754e+00,6.516181191560788122e-01,-4.252558845221401235e-02,-4.190078021007669767e-02,3.599950012536486943e-01,-2.536067883504636300e-02,-2.005955930085655314e+00,-1.996901581124175706e+00,4.392534228434910593e-01,-2.469176680050679251e-01,3.070387943421608035e-01,-1.850389966635555217e+00,2.123008461636505251e-01,1.000000000000000000e+00
6.821908967249376010e-01,-1.497891409718773159e-01,2.009347964519498486e+00,7.949148944186177346e-01,1.800259853750884931e+00,-1.120418986639935888e+00,3.724568719972057990e-02,-2.612135908764720016e-01,4.319633208502500765e-01,-9.950743119448350882e-01,3.644120016456291883e-02,1.432906343535742311e+00,-4.279554147488621313e-02,-1.315479545531903716e+00,3.556777304098588943e-01,-1.368875790647713364e+00,-1.120688351269257671e-01,-5.002660189059874307e-01,6.046549574892157164e-01,-2.393916085753593492e-01,-9.171161548739406588e-02,-2.909119680156798449e+00,1.959548077858294102e+00,-1.119898265020851325e+00,5.948345741733189751e-01,-1.779263964519138541e-01,5.218602340808410345e-01,-3.297233796719225563e-01,6.176555143465354281e-01,-7.081201005235290280e-01,6.089308363164029902e-01,1.692497910104371617e-01,5.995326594276711996e-01,1.257835806414858704e+00,-7.226529064183122575e-01,-1.510614044689088331e+00,-1.260176093965442501e+00,-7.992495730513743402e-02,-3.291415379214631676e-01,2.638302105293694133e+00,-1.860016574797645150e+00,-8.362605708204496890e-01,1.820085460111798836e+00,9.070595429090825279e-01,5.627009993140765776e-01,9.770034038995104586e-01,1.074933237204560132e+00,-2.313175291868401484e-01,-1.406585698941037021e+00,-7.970221850654166662e-01,-1.381852229612948291e+00,2.529458486095085279e-01,-8.998321997526587124e-01,-7.668832398343729262e-02,-5.411309624423775722e-01,-8.796802389034342751e-01,-1.383153271412538077e+00,-7.699387765542037299e-01,9.161807796467573706e-01,-6.468931757122570181e-01,-8.028368648448069855e-02,9.054443158950711279e-01,2.074621482570747633e-01,-4.558226243336269690e-01,-5.708580695916379844e-01,-1.909477668684470109e+00,3.107728826902677599e-01,-6.129867414268712622e-01,-3.305754603103163575e-02,7.379197406306216012e-01,-2.641308451538431523e+00,-1.396721872723547975e+00,3.214129933358574887e-01,-9.640813486885365657e-01,9.946148242597755429e-01,-1.000738522487924165e+00,1.016001084554289280e+00,4.296449379243678646e-01,2.326948265406975427e-02,1.236228335324004668e+00,-2.896050889909614900e-01,6.250944097093815710e-01,5.847236198497600679e-01,-6.721801298059828511e-01,3.444539708037656217e-02,-5.765413519753559424e-01,1.268415117198050224e+00,-1.062316303045994337e+00,2.192273587621471898e-01,2.419123654663342948e-01,-9.118149803740741577e-01,-1.335211676047853402e+00,-9.636506670939771757e-01,-6.441854778195387210e-01,-3.142001856588135245e-01,1.976476788434809562e+00,-1.225667819433421124e-01,9.527153061822000168e-01,-9.064598421187926025e-01,-7.950993383406233794e-02,1.000000000000000000e+00
1.276331447421113374e+00,1.923635699501920149e+00,3.725003817773899217e-01,2.801740953552859237e-01,6.011665850780389952e-01,1.095588945253117785e+00,-1.646397566774123467e-01,3.848562610529517869e-01,-2.169326469035908200e+00,2.240107074879952087e+00,-9.979777386848694143e-02,1.575923220062165120e+00,-9.885560747830812733e-01,8.799195538001308714e-02,8.239669571375598522e-01,-7.111949015223595350e-01,-2.927897064335988619e-01,-8.449786593530360657e-01,5.090358409156865716e-02,3.852611661104584084e-01,-4.624286611757770227e-01,-3.018021334922226795e-01,-9.197165484343532149e-02,1.538187469381678829e+00,-1.936078695662963034e-01,3.773019115979778793e-01,1.736572501238240196e-01,1.089283138479094193e+00,2.394638048041940193e-01,1.138172529077888795e+00,-8.892779283628342579e-01,-2.568557751192764374e-02,-1.658016668970127006e-01,1.400713093702363299e+00,-3.620936589166405262e-01,-7.746197802609424699e-01,2.133248514784658489e+00,1.479982021707755058e+00,3.396997441856541289e-01,-7.743703575242780746e-01,-8.345640143989345450e-02,8.872622564605338047e-01,-1.697808263288987485e+00,1.212427664610582045e+00,-1.578910597748392375e+00,-1.779846086720623832e+00,1.571548909420246720e-01,1.328118000119703934e+00,-8.846340225397600898e-01,2.924585323570063067e-01,-3.806761962230527097e-01,-1.574540731999980459e+00,1.577368277466131286e-01,4.817710407011278617e-01,-1.484173983521630824e-01,7.562612755398028241e-01,-6.172477596941279288e-01,-9.260050226848437482e-01,1.974980120575068332e+00,1.048443621416748295e+00,4.231331490942552565e-01,6.324318870709292328e-01,-5.440268748720415992e-01,3.384318573292814936e-01,-8.218723299131122095e-01,1.221724698431893019e+00,1.372135717270977162e+00,-2.112092262123740072e-01,-7.528202313481932029e-01,6.107838085437934383e-01,5.661266373658752071e-01,1.282089640581735690e+00,-3.889802632412755479e-01,2.847705878723014172e-01,1.209357715480094742e+00,-5.160077313809238175e-01,1.169689799485340992e-01,6.815132502667653469e-01,1.378880586116777440e+00,5.038228329780444215e-01,-2.206927406929931834e+00,7.717449142005443630e-01,4.386372840236767434e-01,4.583694481593900694e-01,-8.046697860021244375e-02,2.872962881995785311e-01,-7.403836644637744602e-01,1.429147433453281435e+00,-7.148381883074251819e-01,-3.674464998103441626e-01,7.689268265224273070e-03,-6.478489310863950745e-01,-5.195700369465019453e-01,-1.191488584932153483e+00,-1.502313894744182310e+00,2.695767394634801306e+00,-1.363803728861673559e+00,1.454985284323071504e+00,6.688242947794402760e-01,2.077399109066311034e-01,1.000000000000000000e+00
-1.546579451453133691e+00,-8.495180334689957924e-01,5.783015729606437727e-01,-1.572949994980190169e+00,-4.026509365398578955e-01,8.361379855613103596e-01,-1.155259665069333419e+00,2.463046995013997709e-01,6.365960507693960713e-01,-1.104057243960645973e+00,7.888950802276820662e-01,4.333875384947981080e-01,-8.163093892050017619e-02,-1.076026857340807386e+00,-5.223474035242391400e-01,-4.729743211238200407e-01,6.588354441519508886e-02,6.140881215499853774e-01,1.175348766339863182e+00,8.563218790897070276e-01,9.031121915699266145e-01,-7.412590370775589133e-01,-1.212343831200540123e+00,2.869268643404531693e-01,-1.221683872776519353e+00,4.103853973333856375e-01,-8.013264372158425131e-01,-8.021813391259252635e-01,-1.691435330944332183e+00,7.247371731376992532e-01,-6.713248291819311486e-01,-5.697295600980330915e-02,7.901608399822281914e-01,3.698345087798908248e-01,-4.106805646830117285e-01,-9.707751800841074585e-01,-9.724143672481144751e-01,-6.302185694844423258e-01,6.363067257414893874e-01,2.119621287224304318e+00,1.260195638335224633e+00,2.084868873571664505e+00,2.341668885928841759e-01,-1.012415561271447606e+00,-4.038420963875412051e-01,-4.123646274723556382e-01,-3.964139365585093305e-02,1.236340756162440879e+00,-6.378129516689514666e-01,4.464248781866865801e-01,-8.684123777657615229e-01,-7.878487986785530015e-03,-1.456406498302647012e+00,3.534358290015640058e-01,7.911731130138528467e-01,-6.374967305819118080e-01,4.253338246172406190e-01,-3.244872103996038759e-01,1.287663250535815651e+00,1.524863578317749546e+00,1.151607420646961755e+00,1.091008158088434987e+00,1.071218509705798461e+00,3.052628572523956030e-01,-1.598313673628146248e+00,1.543496507229202397e+00,8.906698439555408298e-01,-2.594596880659127969e-01,1.089710458031366014e-01,4.282716824096274855e-01,-1.316619133102026051e+00,1.601862872266728299e-01,-5.824605221711681713e-02,1.103648402363356373e+00,2.146138534684094712e-01,-1.002583642414052845e+00,3.696265927144300467e-01,-2.639233023784198773e-02,5.704007760142058014e-01,-4.464262216852541432e-01,-2.645500600656110479e-01,-6.672495036601684415e-01,3.443325793781398803e-01,-1.479584001544804961e+00,9.185533913328614020e-01,-6.843401850921936314e-01,1.000404607455083195e+00,-3.089789904995733916e-01,4.397916443696765765e-02,3.157709084287605994e-01,1.159985427442331435e-01,-3.521021335459302848e-01,-8.623332556140298477e-01,4.543382263774035645e-01,9.513232170243843822e-01,-1.250953231894578854e+00,9.627471674929483081e-01,-7.853461307886576426e-03,-1.794302291486801412e-02,-7.876337003946461968e-01,0.000000000000000000e+00
2.238187406583194983e-01,1.116309967575194406e+00,-7.686328582298566081e-01,-1.042832910460951279e+00,2.770491757685310252e-03,7.320811968466121034e-01,1.041038909977338056e+00,-1.384983584777404797e+00,3.922194258096243780e-01,-3.840741313269948470e-02,5.063181819967274011e-01,-1.027159536995802869e+00,-3.798858067263480853e-01,3.457241974668504025e-01,3.709445897128106351e-01,-3.243303039458090287e-01,-1.871722112814152572e-01,6.176251762499785497e-02,-1.155915076780558826e+00,-3.261227988705785175e-02,5.241362195434370319e-01,8.209542509801283083e-01,-8.502237993464405452e-01,1.612732341490075605e+00,-4.681360674837320990e-01,-2.813930585286359420e-01,9.752343049125222763e-02,6.115809335862033569e-01,2.478027329770729204e-01,-5.577504253793684752e-01,2.636431763829340524e-01,3.169749318561578266e-01,2.722757655017417622e-01,-1.737928219611432623e-01,-3.523643524631985269e-01,1.069498659578043687e-01,5.896766950123401019e-01,-3.893960948320446813e-01,-2.684179848523324363e+00,1.918567554313955759e-01,5.807853192012663035e-01,-1.153491806878865100e+00,1.106871873173016496e+00,-3.683142231576178593e-01,9.615986150448964098e-01,-6.889867942004804791e-01,3.988084055012435236e-01,-2.922791079856023599e-01,-6.963553006937104328e-01,2.623286636849292974e-01,-6.820188860110657503e-01,5.857538685594643191e-02,1.093108448667259758e+00,-1.133418456541389174e+00,-4.956904800884353035e-01,-1.240324072431824742e+00,1.373697261300921957e+00,-1.190439245832531023e+00,-4.975820971764169931e-01,-1.453418357891454571e+00,-3.618884650266563363e-01,-8.620150831408198711e-01,-7.160262616478845210e-01,1.166222770445319634e+00,6.659566634470545990e-03,-1.895128935761067335e-01,-4.235720128420052411e-01,1.562278619790854750e-01,8.895826657940336668e-01,1.256770920982274831e+00,-1.526896010530433445e+00,-1.791847952937256627e+00,-2.244081646066540259e+00,-1.576240589332954523e-01,-9.114874963380181772e-01,9.940940533161470860e-01,9.345590478425942482e-01,8.477052746035141917e-01,-4.257294455908648412e-01,-3.741150538737741393e-01,7.870161287748281831e-01,-5.902081846389974906e-01,1.337971125924131588e+00,1.256614291829644126e+00,-1.654407675937211275e+00,3.725919883176784797e-01,2.123138827560435704e-01,-1.902094804896736102e+00,-2.749363239183831853e-01,1.794695723523954400e-01,-3.303395324531107624e-01,7.139398165601983370e-01,-2.285258639279475479e-01,-1.855232339943344799e+00,-5.042899501034924237e-01,-2.870643123328796564e-01,1.506245231291322151e+00,1.555727884641309317e-02,-1.061234910065336212e+00,1.476087871711929955e-01,1.000000000000000000e+00
5.600545418137885534e-01,4.085233438370214909e-01,5.447896181945740546e-01,5.096716807304437769e-01,1.759381407825279187e+00,1.307518621215114196e+00,-5.601102912774553744e-01,9.434503217553146248e-01,7.062534035405061417e-01,-1.673762555733119939e+00,1.221237277282237743e+00,-1.383021360446614167e+00,-7.048738538109581286e-01,1.665335149374618240e+00,-4.590873957829854635e-01,-2.660895038123940459e-01,-4.461559979198818637e-01,6.068713874456101998e-01,1.720304218918512706e+00,-6.183779702579900173e-01,-1.099423252661251516e+00,-7.533281142604910663e-01,-9.645474571924705920e-01,-1.668109305517395391e-01,-4.929536963859773024e-01,1.036097769978856054e+00,1.025104088614179343e+00,-1.331992615404107017e-01,1.409661658881521673e-01,-6.381370853670216281e-01,-4.313934627971464097e-01,-8.641392012929560718e-01,6.956725737809870136e-01,7.356173115431240417e-01,1.432926694349445917e-01,-2.566314442255875683e+00,1.180884314581317263e+00,2.184464018210591774e-01,-5.965317842067356657e-02,-1.397025784863971998e+00,-1.764040762850695332e+00,-4.416662552547077070e-01,6.351214423890345628e-01,-1.298166608366000618e+00,-9.297450136536146159e-01,-1.084913142459188046e-01,-1.960015982622032860e-01,-6.900326866015795702e-01,-1.118956681191823010e+00,2.122436887162615360e-01,2.920991361145690024e-01,-1.362050584356681027e+00,-4.084793533994094394e-01,2.401197997176922061e-01,1.037731243324159891e+00,2.155318729091202812e+00,2.387526127110014273e-01,-1.311086439141279758e+00,2.568720821006985622e-01,2.527439969176764611e-01,-3.760597423229724012e-01,-8.552492401466094130e-01,-1.657889904008987281e-01,8.984711567254126674e-01,1.328786772017159779e+00,3.406885872084290945e-01,3.046011740495915276e-01,1.958954912954639360e-01,-7.386887959731192055e-01,5.678955781331036512e-01,4.498972303135129885e-02,-4.964899892098451617e-01,6.628918331657641660e-01,-7.406654007059639833e-01,-4.019675591407478876e-01,5.008086738566804863e-01,1.358267210009794557e+00,-1.898094707105377976e+00,-1.229385806156139571e+00,-3.861426044390314782e-01,-2.125779523351952083e+00,5.575017584568987550e-01,9.873483629695310737e-02,7.211512833164460679e-01,4.777076998808168357e-02,7.370146764348850521e-01,-8.560301615829019051e-01,-6.227895886867514108e-03,3.005762513997924934e-01,-9.911638534394872080e-01,-8.412490690408316318e-01,-7.336857385573652968e-01,5.100236460199054217e-02,8.512687568328355381e-01,1.148265746680424471e+00,9.686477061652072340e-01,8.404312078265304686e-01,-1.145069868531675278e-01,1.288037804791524854e+00,-6.302134442895420685e-01,1.000000000000000000e+00
-9.131796594397227906e-01,-1.260226051310795681e+00,5.927938688053415728e-01,1.595437798853802436e+00,-2.856815547508588238e-01,1.451612721742077783e+00,2.193078697960265444e+00,4.401798727603731809e-01,9.311525272020603206e-01,5.667008770010533159e-01,8.371328697838278377e-01,-7.999171351891150028e-01,2.683353959164502256e-01,-2.554007523172777128e-02,1.227717466708460048e+00,1.673242375922618042e+00,-1.517014864115224126e+00,-1.146318822352430544e+00,3.291927116428066125e-01,8.335710262037517859e-01,-3.980866594306903261e-01,-1.101716257574167690e+00,9.413167329377241099e-01,-1.686907508893221164e-01,-8.588289289882264921e-01,-2.483324972911734041e-01,3.566067850278555329e-01,-2.856526703635178799e-01,3.792241549761382613e-01,-9.781658233840892502e-02,4.538917084605252894e-01,4.693482905098568803e-01,1.579565372497354847e+00,7.234616762336497642e-01,6.705156309890535349e-01,-5.191999534962834506e-01,9.504855012138724302e-01,-6.171881941699310925e-01,-1.564475799447240911e+00,6.362170621129108472e-01,1.138831678236628564e+00,-3.467779648132219839e-01,1.048763854500354809e+00,1.371481303272118035e+00,7.753435445519306635e-01,8.699594130409737947e-01,-2.123578825904641310e+00,-7.164522610580816853e-01,-1.248054757742314669e+00,1.709255614554679115e+00,-5.042588544282344820e-01,1.696355368061733149e+00,1.294329309922180204e+00,-1.262292839058547944e+00,3.359342802226515934e-01,8.571559125725161099e-01,-1.549384511523581365e+00,1.574791847284287283e-01,-6.269286174935252420e-01,-1.961692374523569926e+00,-2.270745724678510324e+00,-8.049817777969507926e-01,5.840511548060095537e-01,1.174995670095673406e+00,-4.338989636611124689e-01,-5.309333361886379166e-01,4.711241071425337212e-01,1.808913942607932590e-01,2.795757571105576544e-01,-6.723697530448014339e-03,-1.439924516374933017e+00,2.982564122987798605e-01,-2.708958773121582578e-02,9.442304743938320089e-01,1.532383989316948684e-02,-1.106640226727229948e+00,-4.217203034468372524e-01,-1.226385506892643029e+00,1.163589529174218873e+00,-5.356728379789815753e-01,-1.237469942212901852e+00,2.097925030863713403e+00,-4.018920463053153869e-01,2.982775370504043289e-01,8.116143343049317949e-01,-1.143531838415233981e+00,-6.916826126178367284e-02,-4.842186185157156264e-01,2.268364409915322621e+00,1.303161619148186956e+00,-6.427875304330635808e-01,1.012565373858966389e+00,1.184443519794161626e+00,-1.420412919241841043e-01,-3.777018844908528461e-01,-9.827871262937593055e-02,-6.293354724823817525e-01,-9.457707494479584698e-01,1.676052650615791340e+00,7.761291124813035625e-02,0.000000000000000000e+00
